,triad_01_MG_P1P2,triad_01_MG_P1P3,triad_01_MG_P2P3,triad_01_seconds_interaction,triad_03_MG_P1P2,triad_03_MG_P1P3,triad_03_MG_P2P3,triad_03_seconds_interaction,triad_04_MG_P1P2,triad_04_MG_P1P3,triad_04_MG_P2P3,triad_04_seconds_interaction,triad_05_MG_P1P2,triad_05_MG_P1P3,triad_05_MG_P2P3,triad_05_seconds_interaction,triad_06_MG_P1P2,triad_06_MG_P1P3,triad_06_MG_P2P3,triad_06_seconds_interaction,triad_07_MG_P1P2,triad_07_MG_P1P3,triad_07_MG_P2P3,triad_07_seconds_interaction,triad_08_MG_P1P2,triad_08_MG_P1P3,triad_08_MG_P2P3,triad_08_seconds_interaction,triad_09_MG_P1P2,triad_09_MG_P1P3,triad_09_MG_P2P3,triad_09_seconds_interaction,triad_02_MG_P1P2,triad_02_MG_P1P3,triad_02_MG_P2P3,triad_02_seconds_interaction,triad_11_MG_P1P2,triad_11_MG_P1P3,triad_11_MG_P2P3,triad_11_seconds_interaction,triad_10_MG_P1P2,triad_10_MG_P1P3,triad_10_MG_P2P3,triad_10_seconds_interaction,triad_14_MG_P1P2,triad_14_MG_P1P3,triad_14_MG_P2P3,triad_14_seconds_interaction,triad_12_MG_P1P2,triad_12_MG_P1P3,triad_12_MG_P2P3,triad_12_seconds_interaction,triad_13_MG_P1P2,triad_13_MG_P1P3,triad_13_MG_P2P3,triad_13_seconds_interaction
47614,0,0,0,567.178,0.0,0.0,0.0,,0.0,0.0,0.0,522.539,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47615,0,0,0,567.179,0.0,0.0,0.0,,0.0,0.0,0.0,522.54,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47616,0,0,0,567.192,0.0,0.0,0.0,,0.0,0.0,0.0,522.553,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47617,0,0,0,567.204,0.0,0.0,0.0,,0.0,0.0,0.0,522.565,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47618,0,0,0,567.205,0.0,0.0,0.0,,0.0,0.0,0.0,522.566,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47619,0,0,0,567.217,0.0,0.0,0.0,,0.0,0.0,0.0,522.578,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47620,0,0,0,567.23,0.0,0.0,0.0,,0.0,0.0,0.0,522.59,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47621,0,0,0,567.243,0.0,0.0,0.0,,0.0,0.0,0.0,522.61,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47622,0,0,0,567.253,0.0,0.0,0.0,,0.0,0.0,0.0,522.622,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47623,0,0,0,567.265,0.0,0.0,0.0,,0.0,0.0,0.0,522.633,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47624,0,0,0,567.282,0.0,0.0,0.0,,0.0,0.0,0.0,522.645,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47625,0,0,0,567.295,0.0,0.0,0.0,,0.0,0.0,0.0,522.657,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47626,0,0,0,567.308,0.0,0.0,0.0,,0.0,0.0,0.0,522.67,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47627,0,0,0,567.323,0.0,0.0,0.0,,0.0,0.0,0.0,522.681,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47628,0,0,0,567.341,0.0,0.0,0.0,,0.0,0.0,0.0,522.682,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47629,0,0,0,567.354,0.0,0.0,0.0,,0.0,0.0,0.0,522.694,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47630,0,0,0,567.355,0.0,0.0,0.0,,0.0,0.0,0.0,522.706,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47631,0,0,0,567.369,0.0,0.0,0.0,,0.0,0.0,0.0,522.717,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47632,0,0,0,567.37,0.0,0.0,0.0,,0.0,0.0,0.0,522.73,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47633,0,0,0,567.383,0.0,0.0,0.0,,0.0,0.0,0.0,522.742,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47634,0,0,0,567.397,0.0,0.0,0.0,,0.0,0.0,0.0,522.754,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47635,0,0,0,567.41,0.0,0.0,0.0,,0.0,0.0,0.0,522.765,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47636,0,0,0,567.411,0.0,0.0,0.0,,0.0,0.0,0.0,522.766,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47637,0,0,0,567.43,0.0,0.0,0.0,,0.0,0.0,0.0,522.777,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47638,0,0,0,567.431,0.0,0.0,0.0,,0.0,0.0,0.0,522.789,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47639,0,0,0,567.444,0.0,0.0,0.0,,0.0,0.0,0.0,522.802,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47640,0,0,0,567.464,0.0,0.0,0.0,,0.0,0.0,0.0,522.82,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47641,0,0,0,567.477,0.0,0.0,0.0,,0.0,0.0,0.0,522.832,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47642,0,0,0,567.491,0.0,0.0,0.0,,0.0,0.0,0.0,522.844,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47643,0,0,0,567.505,0.0,0.0,0.0,,0.0,0.0,0.0,522.856,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47644,0,0,0,567.518,0.0,0.0,0.0,,0.0,0.0,0.0,522.868,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47645,0,0,0,567.519,0.0,0.0,0.0,,0.0,0.0,0.0,522.88,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47646,0,0,0,567.532,0.0,0.0,0.0,,0.0,0.0,0.0,522.891,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47647,0,0,0,567.553,0.0,0.0,0.0,,0.0,0.0,0.0,522.904,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47648,0,0,0,567.566,0.0,0.0,0.0,,0.0,0.0,0.0,522.916,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47649,0,0,0,567.587,0.0,0.0,0.0,,0.0,0.0,0.0,522.928,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47650,0,0,0,567.601,0.0,0.0,0.0,,0.0,0.0,0.0,522.94,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47651,0,0,0,567.615,0.0,0.0,0.0,,0.0,0.0,0.0,522.952,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47652,0,0,0,567.629,0.0,0.0,0.0,,0.0,0.0,0.0,522.964,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47653,0,0,0,567.642,0.0,0.0,0.0,,0.0,0.0,0.0,522.965,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47654,0,0,0,567.664,0.0,0.0,0.0,,0.0,0.0,0.0,522.977,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47655,0,0,0,567.683,0.0,0.0,0.0,,0.0,0.0,0.0,522.989,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47656,0,0,0,567.698,0.0,0.0,0.0,,0.0,0.0,0.0,523.002,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47657,0,0,0,567.711,0.0,0.0,0.0,,0.0,0.0,0.0,523.021,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47658,0,0,0,567.725,0.0,0.0,0.0,,0.0,0.0,0.0,523.033,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47659,0,0,0,567.738,0.0,0.0,0.0,,0.0,0.0,0.0,523.045,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47660,0,0,0,567.739,0.0,0.0,0.0,,0.0,0.0,0.0,523.06,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47661,0,0,0,567.752,0.0,0.0,0.0,,0.0,0.0,0.0,523.071,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47662,0,0,0,567.769,0.0,0.0,0.0,,0.0,0.0,0.0,523.083,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47663,0,0,0,567.785,0.0,0.0,0.0,,0.0,0.0,0.0,523.095,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47664,0,0,0,567.786,0.0,0.0,0.0,,0.0,0.0,0.0,523.108,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47665,0,0,0,567.799,0.0,0.0,0.0,,0.0,0.0,0.0,523.12,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47666,0,0,0,567.819,0.0,0.0,0.0,,0.0,0.0,0.0,523.132,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47667,0,0,0,567.822,0.0,0.0,0.0,,0.0,0.0,0.0,523.144,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47668,0,0,0,567.836,0.0,0.0,0.0,,0.0,0.0,0.0,523.155,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47669,0,0,0,567.853,0.0,0.0,0.0,,0.0,0.0,0.0,523.168,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47670,0,0,0,567.866,0.0,0.0,0.0,,0.0,0.0,0.0,523.181,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47671,0,0,0,567.879,0.0,0.0,0.0,,0.0,0.0,0.0,523.197,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47672,0,0,0,567.896,0.0,0.0,0.0,,0.0,0.0,0.0,523.209,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47673,0,0,0,567.897,0.0,0.0,0.0,,0.0,0.0,0.0,523.221,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47674,0,0,0,567.911,0.0,0.0,0.0,,0.0,0.0,0.0,523.222,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47675,0,0,0,567.93,0.0,0.0,0.0,,0.0,0.0,0.0,523.233,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47676,0,0,0,567.931,0.0,0.0,0.0,,0.0,0.0,0.0,523.245,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47677,0,0,0,567.944,0.0,0.0,0.0,,0.0,0.0,0.0,523.256,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47678,0,0,0,567.945,0.0,0.0,0.0,,0.0,0.0,0.0,523.276,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47679,0,0,0,567.959,0.0,0.0,0.0,,0.0,0.0,0.0,523.288,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47680,0,0,0,567.973,0.0,0.0,0.0,,0.0,0.0,0.0,523.289,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47681,0,0,0,567.987,0.0,0.0,0.0,,0.0,0.0,0.0,523.302,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47682,0,0,0,568.001,0.0,0.0,0.0,,0.0,0.0,0.0,523.313,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47683,0,0,0,568.002,0.0,0.0,0.0,,0.0,0.0,0.0,523.314,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47684,0,0,0,568.021,0.0,0.0,0.0,,0.0,0.0,0.0,523.326,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47685,0,0,0,568.035,0.0,0.0,0.0,,0.0,0.0,0.0,523.343,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47686,0,0,0,568.048,0.0,0.0,0.0,,0.0,0.0,0.0,523.355,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47687,0,0,0,568.061,0.0,0.0,0.0,,0.0,0.0,0.0,523.367,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47688,0,0,0,568.062,0.0,0.0,0.0,,0.0,0.0,0.0,523.388,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47689,0,0,0,568.075,0.0,0.0,0.0,,0.0,0.0,0.0,523.4,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47690,0,0,0,568.085,0.0,0.0,0.0,,0.0,0.0,0.0,523.412,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47691,0,0,0,568.098,0.0,0.0,0.0,,0.0,0.0,0.0,523.424,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47692,0,0,0,568.113,0.0,0.0,0.0,,0.0,0.0,0.0,523.435,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47693,0,0,0,568.13,0.0,0.0,0.0,,0.0,0.0,0.0,523.447,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47694,0,0,0,568.131,0.0,0.0,0.0,,0.0,0.0,0.0,523.459,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47695,0,0,0,568.144,0.0,0.0,0.0,,0.0,0.0,0.0,523.471,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47696,0,0,0,568.157,0.0,0.0,0.0,,0.0,0.0,0.0,523.472,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47697,0,0,0,568.171,0.0,0.0,0.0,,0.0,0.0,0.0,523.484,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47698,0,0,0,568.189,0.0,0.0,0.0,,0.0,0.0,0.0,523.496,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47699,0,0,0,568.19,0.0,0.0,0.0,,0.0,0.0,0.0,523.508,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47700,0,0,0,568.203,0.0,0.0,0.0,,0.0,0.0,0.0,523.519,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47701,0,0,0,568.219,0.0,0.0,0.0,,0.0,0.0,0.0,523.531,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47702,0,0,0,568.232,0.0,0.0,0.0,,0.0,0.0,0.0,523.532,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47703,0,0,0,568.253,0.0,0.0,0.0,,0.0,0.0,0.0,523.544,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47704,0,0,0,568.271,0.0,0.0,0.0,,0.0,0.0,0.0,523.557,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47705,0,0,0,568.284,0.0,0.0,0.0,,0.0,0.0,0.0,523.576,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47706,0,0,0,568.298,0.0,0.0,0.0,,0.0,0.0,0.0,523.589,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47707,0,0,0,568.311,0.0,0.0,0.0,,0.0,0.0,0.0,523.601,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47708,0,0,0,568.33,0.0,0.0,0.0,,0.0,0.0,0.0,523.613,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47709,0,0,0,568.348,0.0,0.0,0.0,,0.0,0.0,0.0,523.614,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47710,0,0,0,568.361,0.0,0.0,0.0,,0.0,0.0,0.0,523.626,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47711,0,0,0,568.375,0.0,0.0,0.0,,0.0,0.0,0.0,523.637,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47712,0,0,0,568.388,0.0,0.0,0.0,,0.0,0.0,0.0,523.65,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47713,0,0,0,568.408,0.0,0.0,0.0,,0.0,0.0,0.0,523.662,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47714,0,0,0,568.42,0.0,0.0,0.0,,0.0,0.0,0.0,523.674,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
47715,0,0,0,568.434,0.0,0.0,0.0,,0.0,0.0,0.0,523.687,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,
