analysis,target,model,feature,coef
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc128,-0.0012402820196604869
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc129,-0.0001229038458281052
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc130,-0.0030762147481609584
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc131,-0.0002020868971498143
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc132,0.004734949576554938
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc133,0.00213461935360354
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc134,0.0036436089591510993
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc135,0.004058961270284257
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc136,0.005241699288339856
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc137,0.00959217150505768
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc138,-0.0015482204695957786
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc139,0.001452889084081007
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc140,-0.002666616687164881
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc141,0.004435334506745062
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc142,0.003902564922543411
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc143,0.0038119721859777747
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc144,0.002347947584183057
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc145,0.0006603124334526285
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc146,-8.171157425668935e-05
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc147,0.0026354961381166117
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc148,-0.005982572967468098
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc149,0.0018227116396827793
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc150,0.004422243510909687
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc151,-0.0015282465967376064
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc152,-0.00016260619165410348
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc153,0.00040191563737991114
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc154,0.005775922766689529
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc155,0.003938867870484658
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc156,0.004487849345145072
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc157,0.006639199828727696
