analysis,group_split,feature_modality,target,model,threshold,include_streams,use_pca,n_samples,n_folds,n_low,n_high,acc_mean,acc_std,f1_macro_mean,f1_macro_std,accuracy_pooled,f1_macro_pooled,precision_low,recall_low,f1_low,precision_high,recall_high,f1_high
segment_individual_engagement_base_D,D,multimodal,engagement_target,Baseline Uniform,0.5,False,False,1317,8,676,641,0.47429265779120344,0.044396777480896515,0.4391403833800735,0.06741711732723527,0.4760820045558087,0.4759946949602122,0.48878205128205127,0.4511834319526627,0.46923076923076923,0.46464646464646464,0.5023400936037441,0.4827586206896552
segment_individual_engagement_base_D,D,multimodal,engagement_target,QDA,0.5,False,False,1317,8,676,641,0.5318292921579778,0.1917708829833442,0.5010298270288762,0.19079253499642593,0.5679574791192104,0.5649223259089555,0.60075329566855,0.4718934911242604,0.5285832642916322,0.5458015267175572,0.6692667706708268,0.6012613875262789
segment_individual_engagement_base_D,D,multimodal,engagement_target,SVM (rbf),0.5,False,False,1317,8,676,641,0.5275666908061802,0.1795533844057744,0.4903957249873645,0.19929679624011296,0.5861807137433561,0.5860432443842338,0.5984962406015037,0.5887573964497042,0.5935868754660701,0.5736196319018405,0.5834633385335414,0.5784996133023975
segment_individual_engagement_base_D,D,multimodal,engagement_target,SVM (linear),0.5,False,False,1317,8,676,641,0.5690579936482816,0.235264631468936,0.5275683363298641,0.2600632874789469,0.6476841305998481,0.6473423483732762,0.655425219941349,0.6612426035502958,0.658321060382916,0.6393700787401575,0.6333853354134166,0.6363636363636364
segment_individual_engagement_base_D,D,multimodal,engagement_target,Naive Bayes,0.5,False,False,1317,8,676,641,0.5161409480494262,0.21406979410796817,0.48044389984538305,0.18823225552027317,0.5474563401670464,0.5298299334397147,0.6036269430051814,0.34467455621301774,0.4387947269303202,0.5241675617615468,0.7613104524180967,0.6208651399491094
segment_individual_engagement_base_D,D,multimodal,engagement_target,kNN,0.5,False,False,1317,8,676,641,0.5004373363458838,0.15204396571470752,0.47048841267200037,0.1626572981166895,0.5429005315110099,0.5427083333333333,0.5553892215568862,0.5488165680473372,0.5520833333333334,0.5300462249614792,0.5366614664586583,0.5333333333333333
segment_individual_engagement_base_D,D,multimodal,engagement_target,Random Forest,0.5,False,False,1317,8,676,641,0.5069789027070568,0.15203924756813073,0.478912791355373,0.16515566593033612,0.5550493545937737,0.5542719917942274,0.5646551724137931,0.5813609467455622,0.5728862973760933,0.5442834138486312,0.5273010920436817,0.5356576862123613
segment_individual_engagement_base_D,D,multimodal,engagement_target,Logistic Regression,0.5,False,False,1317,8,676,641,0.5556216883790852,0.1776197704745642,0.5179930233056786,0.19685711609265177,0.6119969627942293,0.6117955293901842,0.6229508196721312,0.6183431952662722,0.6206384558277654,0.6006191950464397,0.6053042121684867,0.602952602952603
segment_individual_engagement_paralinguistic_D,D,paralinguistic,engagement_target,Baseline Uniform,0.5,False,False,1317,8,676,641,0.47429265779120344,0.044396777480896515,0.4391403833800735,0.06741711732723527,0.4760820045558087,0.4759946949602122,0.48878205128205127,0.4511834319526627,0.46923076923076923,0.46464646464646464,0.5023400936037441,0.4827586206896552
segment_individual_engagement_paralinguistic_D,D,paralinguistic,engagement_target,QDA,0.5,False,False,1317,8,676,641,0.5421706077225881,0.20964129009864377,0.5087480825162648,0.20795608536995994,0.5884586180713743,0.5839565896533234,0.6329365079365079,0.4718934911242604,0.5406779661016949,0.5608856088560885,0.7113884555382215,0.6272352132049519
segment_individual_engagement_paralinguistic_D,D,paralinguistic,engagement_target,SVM (rbf),0.5,False,False,1317,8,676,641,0.5533549387960978,0.20761850123019807,0.5182268744414116,0.2239794440142843,0.6165527714502658,0.6163537032133914,0.6399345335515548,0.5784023668639053,0.6076146076146076,0.5963172804532578,0.656786271450858,0.6250927988121752
segment_individual_engagement_paralinguistic_D,D,paralinguistic,engagement_target,SVM (linear),0.5,False,False,1317,8,676,641,0.5715680338089242,0.23816005016401165,0.5299755622252086,0.26293157815576007,0.6514806378132119,0.6510549402467021,0.6579330422125182,0.6686390532544378,0.6632428466617755,0.6444444444444445,0.6333853354134166,0.6388670338316287
segment_individual_engagement_paralinguistic_D,D,paralinguistic,engagement_target,Naive Bayes,0.5,False,False,1317,8,676,641,0.5344481017349261,0.20527764281237185,0.4829461368448552,0.17694660650367772,0.5580865603644647,0.5370093408266124,0.6305555555555555,0.33579881656804733,0.43822393822393824,0.5308254963427377,0.7925117004680188,0.6357947434292867
segment_individual_engagement_paralinguistic_D,D,paralinguistic,engagement_target,kNN,0.5,False,False,1317,8,676,641,0.5112512026875161,0.13936644971975526,0.4872317091845614,0.1525062445064581,0.5504935459377372,0.5500138516945239,0.5614035087719298,0.5680473372781065,0.5647058823529412,0.5387045813586098,0.53198127925117,0.5353218210361067
segment_individual_engagement_paralinguistic_D,D,paralinguistic,engagement_target,Random Forest,0.5,False,False,1317,8,676,641,0.503678393847805,0.15787327264125572,0.47558199305178084,0.1718966976006299,0.5550493545937737,0.5550183121459805,0.5690184049079755,0.5488165680473372,0.5587349397590361,0.5413533834586466,0.5616224648985959,0.5513016845329249
segment_individual_engagement_paralinguistic_D,D,paralinguistic,engagement_target,Logistic Regression,0.5,False,False,1317,8,676,641,0.5772002076059637,0.20702974625576034,0.5420345449041228,0.22397193646582375,0.6438876233864844,0.6438843383552237,0.6604651162790698,0.6301775147928994,0.6449659348978047,0.6279761904761905,0.6583463338533542,0.6428027418126429
segment_individual_engagement_audio_D,D,audio,engagement_target,Baseline Uniform,0.5,False,False,1317,8,676,641,0.47429265779120344,0.044396777480896515,0.4391403833800735,0.06741711732723527,0.4760820045558087,0.4759946949602122,0.48878205128205127,0.4511834319526627,0.46923076923076923,0.46464646464646464,0.5023400936037441,0.4827586206896552
segment_individual_engagement_audio_D,D,audio,engagement_target,QDA,0.5,False,False,1317,8,676,641,0.5325548870083036,0.17254307613454156,0.48063688987533115,0.205490982413577,0.5732725892179195,0.5732526602737071,0.5876923076923077,0.5650887573964497,0.5761689291101055,0.5592203898050975,0.5819032761310452,0.5703363914373089
segment_individual_engagement_audio_D,D,audio,engagement_target,SVM (rbf),0.5,False,False,1317,8,676,641,0.5385363644732681,0.17872580559291953,0.4936368315640919,0.211733925771094,0.5907365223993926,0.5903198718781111,0.6002928257686676,0.606508875739645,0.6033848417954378,0.580441640378549,0.5741029641185648,0.5772549019607843
segment_individual_engagement_audio_D,D,audio,engagement_target,SVM (linear),0.5,False,False,1317,8,676,641,0.5916165204383688,0.26410172412302724,0.5495337451502172,0.28893951027682396,0.6780561883067577,0.6779208194905869,0.688622754491018,0.6804733727810651,0.6845238095238095,0.6671802773497689,0.6755070202808112,0.6713178294573643
segment_individual_engagement_audio_D,D,audio,engagement_target,Naive Bayes,0.5,False,False,1317,8,676,641,0.548694671114673,0.18594291944214336,0.5039123676664533,0.22253240167470167,0.6089597570235383,0.6085227984367578,0.6175182481751825,0.6257396449704142,0.6216017634092579,0.5996835443037974,0.5912636505460218,0.5954438334642577
segment_individual_engagement_audio_D,D,audio,engagement_target,kNN,0.5,False,False,1317,8,676,641,0.4912515993154061,0.12046370438886718,0.4533415046533309,0.14750692653239136,0.527714502657555,0.5256445000347439,0.5370879120879121,0.5784023668639053,0.5569800569800569,0.5161290322580645,0.47425897035881437,0.4943089430894309
segment_individual_engagement_audio_D,D,audio,engagement_target,Random Forest,0.5,False,False,1317,8,676,641,0.4824289936685825,0.12956637426131426,0.4448104300676444,0.15431724148337708,0.5254365983295368,0.5213290261426315,0.5334207077326344,0.6020710059171598,0.5656706045865184,0.5144404332129964,0.44461778471138846,0.4769874476987448
segment_individual_engagement_audio_D,D,audio,engagement_target,Logistic Regression,0.5,False,False,1317,8,676,641,0.5775086354836066,0.23593290941750766,0.5350635906821714,0.2632989394460407,0.6545178435839029,0.6544532959666467,0.6676783004552352,0.650887573964497,0.6591760299625468,0.6413373860182371,0.6583463338533542,0.6497305619707467
segment_individual_engagement_base_T,T,multimodal,engagement_target,Baseline Uniform,0.5,False,False,1620,12,570,1050,0.5142909572290686,0.033473652359258414,0.4732864743284922,0.0624857260106026,0.5148148148148148,0.4987521158918238,0.35789473684210527,0.47719298245614034,0.40902255639097745,0.6534883720930232,0.5352380952380953,0.5884816753926702
segment_individual_engagement_base_T,T,multimodal,engagement_target,QDA,0.5,False,False,1620,12,570,1050,0.6045804937612703,0.08467731771151521,0.5539577834123227,0.09667824189827044,0.6074074074074074,0.5813722175993343,0.44891640866873067,0.5087719298245614,0.4769736842105263,0.7125256673511293,0.660952380952381,0.6857707509881423
segment_individual_engagement_base_T,T,multimodal,engagement_target,SVM (rbf),0.5,False,False,1620,12,570,1050,0.6275712418724793,0.152829711827598,0.5193242463003357,0.10834747953987905,0.6376543209876543,0.5350560974810772,0.47058823529411764,0.23859649122807017,0.31664726426076834,0.6739293764087152,0.8542857142857143,0.753464930701386
segment_individual_engagement_base_T,T,multimodal,engagement_target,SVM (linear),0.5,False,False,1620,12,570,1050,0.5969647936915939,0.19756847353392704,0.46965921733891763,0.15865650757983402,0.6141975308641975,0.47732736445485374,0.3755656108597285,0.1456140350877193,0.20986093552465235,0.6518942101501072,0.8685714285714285,0.7447937933850551
segment_individual_engagement_base_T,T,multimodal,engagement_target,Naive Bayes,0.5,False,False,1620,12,570,1050,0.6138635621729108,0.07395913948482412,0.5587534737680151,0.09024149860855164,0.6135802469135803,0.5915786557036903,0.45845697329376855,0.5421052631578948,0.4967845659163987,0.7241014799154334,0.6523809523809524,0.6863727454909819
segment_individual_engagement_base_T,T,multimodal,engagement_target,kNN,0.5,False,False,1620,12,570,1050,0.5872647969683837,0.09570758610774664,0.5174934340506252,0.08246609435646209,0.5938271604938271,0.5368967267014688,0.4087136929460581,0.3456140350877193,0.3745247148288973,0.672231985940246,0.7285714285714285,0.6992687385740403
segment_individual_engagement_base_T,T,multimodal,engagement_target,Random Forest,0.5,False,False,1620,12,570,1050,0.6000415198091417,0.11601677743564517,0.5207209106077654,0.08490746874696743,0.6141975308641975,0.5462227582395863,0.43498817966903075,0.32280701754385965,0.37059415911379656,0.6775271512113618,0.7723809523809524,0.7218513573653761
segment_individual_engagement_base_T,T,multimodal,engagement_target,Logistic Regression,0.5,False,False,1620,12,570,1050,0.6342319060771221,0.142882612195155,0.5361960473552073,0.1002804146336988,0.6475308641975308,0.55803243159565,0.4984423676012461,0.2807017543859649,0.35914702581369246,0.6843725943033102,0.8466666666666667,0.7569178373776075
segment_individual_engagement_paralinguistic_T,T,paralinguistic,engagement_target,Baseline Uniform,0.5,False,False,1620,12,570,1050,0.5142909572290686,0.033473652359258414,0.4732864743284922,0.0624857260106026,0.5148148148148148,0.4987521158918238,0.35789473684210527,0.47719298245614034,0.40902255639097745,0.6534883720930232,0.5352380952380953,0.5884816753926702
segment_individual_engagement_paralinguistic_T,T,paralinguistic,engagement_target,QDA,0.5,False,False,1620,12,570,1050,0.5981587008391251,0.08160571857477236,0.5613595705843529,0.08916665304700581,0.5975308641975309,0.5801073345259392,0.44305555555555554,0.5596491228070175,0.4945736434108527,0.7211111111111111,0.6180952380952381,0.6656410256410257
segment_individual_engagement_paralinguistic_T,T,paralinguistic,engagement_target,SVM (rbf),0.5,False,False,1620,12,570,1050,0.6317814401355907,0.1456246542490933,0.5141441434480916,0.09694794940659464,0.6444444444444445,0.5399760206979239,0.4892086330935252,0.23859649122807017,0.32075471698113206,0.676602086438152,0.8647619047619047,0.7591973244147158
segment_individual_engagement_paralinguistic_T,T,paralinguistic,engagement_target,SVM (linear),0.5,False,False,1620,12,570,1050,0.5908552553592535,0.19905727600442497,0.3671791390530899,0.09701413493896541,0.6030864197530864,0.38618681685838385,0.08045977011494253,0.012280701754385965,0.0213089802130898,0.6327462491846053,0.9238095238095239,0.7510646535036779
segment_individual_engagement_paralinguistic_T,T,paralinguistic,engagement_target,Naive Bayes,0.5,False,False,1620,12,570,1050,0.5931624856777656,0.08240547721012255,0.5588341638450823,0.0874272289696513,0.5864197530864198,0.5771388499298737,0.4382716049382716,0.6228070175438597,0.5144927536231884,0.7345679012345679,0.5666666666666667,0.6397849462365591
segment_individual_engagement_paralinguistic_T,T,paralinguistic,engagement_target,kNN,0.5,False,False,1620,12,570,1050,0.5935686689019376,0.11089327169006097,0.5179356308425612,0.08407063279109783,0.6006172839506173,0.541664279820311,0.417910447761194,0.34385964912280703,0.37728585178055823,0.6750651607298002,0.74,0.7060427078600636
segment_individual_engagement_paralinguistic_T,T,paralinguistic,engagement_target,Random Forest,0.5,False,False,1620,12,570,1050,0.5878983911069909,0.11810704667750349,0.5060868199681947,0.08870479370249881,0.6006172839506173,0.5318209776041102,0.41025641025641024,0.3087719298245614,0.35235235235235235,0.6691855583543241,0.7590476190476191,0.711289602855868
segment_individual_engagement_paralinguistic_T,T,paralinguistic,engagement_target,Logistic Regression,0.5,False,False,1620,12,570,1050,0.6139377306268218,0.13824327418466922,0.5075720572717572,0.10089671453590454,0.6191358024691358,0.5289008582192081,0.4310850439882698,0.2578947368421053,0.3227222832052689,0.6692728694292416,0.8152380952380952,0.7350794332331473
segment_individual_engagement_audio_T,T,audio,engagement_target,Baseline Uniform,0.5,False,False,1620,12,570,1050,0.5142909572290686,0.033473652359258414,0.4732864743284922,0.0624857260106026,0.5148148148148148,0.4987521158918238,0.35789473684210527,0.47719298245614034,0.40902255639097745,0.6534883720930232,0.5352380952380953,0.5884816753926702
segment_individual_engagement_audio_T,T,audio,engagement_target,QDA,0.5,False,False,1620,12,570,1050,0.6104261824646758,0.14432205401217948,0.47487958409983827,0.08577531708460409,0.6358024691358025,0.5119844129108154,0.45726495726495725,0.18771929824561404,0.26616915422885573,0.665945165945166,0.8790476190476191,0.7577996715927751
segment_individual_engagement_audio_T,T,audio,engagement_target,SVM (rbf),0.5,False,False,1620,12,570,1050,0.5862222007381802,0.18252577140837659,0.4450005681570499,0.11747870983576486,0.6203703703703703,0.47091970119150606,0.38095238095238093,0.12631578947368421,0.18972332015810275,0.6519916142557652,0.8885714285714286,0.7521160822249093
segment_individual_engagement_audio_T,T,audio,engagement_target,SVM (linear),0.5,False,False,1620,12,570,1050,0.6335509368707246,0.23019079632847006,0.37462972939585787,0.10332645568043458,0.6481481481481481,0.39325842696629215,0.0,0.0,0.0,0.6481481481481481,1.0,0.7865168539325843
segment_individual_engagement_audio_T,T,audio,engagement_target,Naive Bayes,0.5,False,False,1620,12,570,1050,0.6431582475541376,0.15403107720514597,0.4963344306584549,0.07781290276111505,0.6537037037037037,0.5324458849403866,0.52,0.20526315789473684,0.2943396226415094,0.6752688172043011,0.8971428571428571,0.7705521472392638
segment_individual_engagement_audio_T,T,audio,engagement_target,kNN,0.5,False,False,1620,12,570,1050,0.5852601865526822,0.08381594068453342,0.506545845039375,0.0724090430426824,0.5962962962962963,0.5374088117098252,0.4110169491525424,0.34035087719298246,0.3723608445297505,0.6724738675958188,0.7352380952380952,0.7024567788898999
segment_individual_engagement_audio_T,T,audio,engagement_target,Random Forest,0.5,False,False,1620,12,570,1050,0.5670325742874716,0.1089652505655816,0.4881291625414041,0.08512091740939487,0.587037037037037,0.5201062711020092,0.3887640449438202,0.30350877192982456,0.34088669950738915,0.6621276595744681,0.7409523809523809,0.6993258426966292
segment_individual_engagement_audio_T,T,audio,engagement_target,Logistic Regression,0.5,False,False,1620,12,570,1050,0.5929994842120693,0.20561060689512767,0.3942594135808249,0.1197671448516966,0.6216049382716049,0.4148250680158465,0.25287356321839083,0.03859649122807018,0.0669710806697108,0.6425309849967384,0.9380952380952381,0.7626790553619822
segment_group_task_engagement_base_all,all,multimodal,task_engagement,Baseline Uniform,0.5,False,False,3050,20,1388,1662,0.4878314677433965,0.047457583066401715,0.44665859996920354,0.07651498397404331,0.4885245901639344,0.4860883089950747,0.44077134986225897,0.4610951008645533,0.4507042253521127,0.5319148936170213,0.5114320096269555,0.5214723926380368
segment_group_task_engagement_base_all,all,multimodal,task_engagement,QDA,0.5,False,False,3050,20,1388,1662,0.5365054507370155,0.12351758691205232,0.4746904942212873,0.08191852874421869,0.5232786885245901,0.5145925431992606,0.48405797101449277,0.7219020172910663,0.5795257374204743,0.6061224489795919,0.3574007220216607,0.44965934897804694
segment_group_task_engagement_base_all,all,multimodal,task_engagement,SVM (rbf),0.5,False,False,3050,20,1388,1662,0.5543463892198857,0.14000005170077554,0.4736034830890599,0.10753509400267748,0.5593442622950819,0.5231769591364329,0.5267639902676399,0.31195965417867433,0.3918552036199095,0.5713644524236984,0.7659446450060169,0.6544987146529563
segment_group_task_engagement_base_all,all,multimodal,task_engagement,SVM (linear),0.5,False,False,3050,20,1388,1662,0.542562811542864,0.18146594088368898,0.42699126787691155,0.1126334937185434,0.5544262295081968,0.47952943870999093,0.5287128712871287,0.19236311239193082,0.2820919175911252,0.5595284872298625,0.8567990373044525,0.6769669598288567
segment_group_task_engagement_base_all,all,multimodal,task_engagement,Naive Bayes,0.5,False,False,3050,20,1388,1662,0.5461354279825748,0.09200947106215966,0.4891653427880575,0.06936701421335503,0.539016393442623,0.5368624365984407,0.49518716577540106,0.6671469740634006,0.5684468999386126,0.6084745762711864,0.43200962695547535,0.5052779732582688
segment_group_task_engagement_base_all,all,multimodal,task_engagement,kNN,0.5,False,False,3050,20,1388,1662,0.5258080280115504,0.07822548198500356,0.4753446127918271,0.08109768599924831,0.521311475409836,0.5135196313892472,0.4717868338557994,0.43371757925072046,0.4519519519519519,0.5569334836527621,0.5944645006016848,0.5750873108265425
segment_group_task_engagement_base_all,all,multimodal,task_engagement,Random Forest,0.5,False,False,3050,20,1388,1662,0.5412344444465732,0.08446413123457612,0.48494429142973255,0.07708916171368727,0.5383606557377049,0.5308463294493562,0.49216300940438873,0.45244956772334294,0.47147147147147145,0.5715896279594137,0.6101083032490975,0.590221187427241
segment_group_task_engagement_base_all,all,multimodal,task_engagement,Logistic Regression,0.5,False,False,3050,20,1388,1662,0.5523720301895503,0.11949803987630522,0.48323613554784295,0.10177407707707732,0.5554098360655738,0.5276016859130316,0.517353579175705,0.34365994236311237,0.412987012987013,0.5718984962406015,0.7322503008423586,0.6422163588390501
segment_group_task_engagement_paralinguistic_all,all,paralinguistic,task_engagement,Baseline Uniform,0.5,False,False,3050,20,1388,1662,0.4878314677433965,0.047457583066401715,0.44665859996920354,0.07651498397404331,0.4885245901639344,0.4860883089950747,0.44077134986225897,0.4610951008645533,0.4507042253521127,0.5319148936170213,0.5114320096269555,0.5214723926380368
segment_group_task_engagement_paralinguistic_all,all,paralinguistic,task_engagement,QDA,0.5,False,False,3050,20,1388,1662,0.5442103560118114,0.12946557663334154,0.4711317791630857,0.07857767355188958,0.5298360655737705,0.5188925188925189,0.4891611687087653,0.7478386167146974,0.5914529914529915,0.6228448275862069,0.34777376654632974,0.4463320463320463
segment_group_task_engagement_paralinguistic_all,all,paralinguistic,task_engagement,SVM (rbf),0.5,False,False,3050,20,1388,1662,0.5570299335457962,0.14107259669614639,0.4767094428655514,0.11020959801501097,0.5616393442622951,0.5240632904729442,0.5316770186335403,0.30835734870317005,0.3903328773369813,0.5723830734966593,0.7731648616125151,0.6577937036089071
segment_group_task_engagement_paralinguistic_all,all,paralinguistic,task_engagement,SVM (linear),0.5,False,False,3050,20,1388,1662,0.5421691107554623,0.18206520719523014,0.4265027617285223,0.11337456036157768,0.5540983606557377,0.4789950079984566,0.5277777777777778,0.19164265129682997,0.28118393234672306,0.5593087195600943,0.8567990373044525,0.6768060836501901
segment_group_task_engagement_paralinguistic_all,all,paralinguistic,task_engagement,Naive Bayes,0.5,False,False,3050,20,1388,1662,0.5499948469176242,0.10134057690400439,0.48667334396469863,0.06816119953193721,0.539672131147541,0.536406117854308,0.49582898852971846,0.6851585014409222,0.5753176043557169,0.6139575971731449,0.41817087845968715,0.49749463135289906
segment_group_task_engagement_paralinguistic_all,all,paralinguistic,task_engagement,kNN,0.5,False,False,3050,20,1388,1662,0.5410698690150265,0.07253338297858908,0.48286705526936374,0.06960751921684358,0.5370491803278689,0.5279260887427921,0.4903069466882068,0.4373198847262248,0.4623000761614623,0.5689845474613686,0.6203369434416366,0.5935521013241221
segment_group_task_engagement_paralinguistic_all,all,paralinguistic,task_engagement,Random Forest,0.5,False,False,3050,20,1388,1662,0.5581301046911347,0.08269334040683207,0.49857221602298996,0.07717607266202844,0.5531147540983606,0.5438357780271088,0.5101874490627547,0.4510086455331412,0.47877629063097515,0.5820076796489303,0.6383874849578821,0.6088952654232425
segment_group_task_engagement_paralinguistic_all,all,paralinguistic,task_engagement,Logistic Regression,0.5,False,False,3050,20,1388,1662,0.5668638305483509,0.1273628030013852,0.4840039055986963,0.10309268654608414,0.5681967213114754,0.5360368024222625,0.5413271245634459,0.335014409221902,0.41388518024032045,0.5787311729803742,0.762936221419976,0.6581884246042046
segment_group_task_engagement_audio_all,all,audio,task_engagement,Baseline Uniform,0.5,False,False,3050,20,1388,1662,0.4878314677433965,0.047457583066401715,0.44665859996920354,0.07651498397404331,0.4885245901639344,0.4860883089950747,0.44077134986225897,0.4610951008645533,0.4507042253521127,0.5319148936170213,0.5114320096269555,0.5214723926380368
segment_group_task_engagement_audio_all,all,audio,task_engagement,QDA,0.5,False,False,3050,20,1388,1662,0.5216710646102436,0.17278511960218923,0.4417689848518627,0.11871087934093624,0.54,0.5011656739873488,0.4907521578298397,0.28674351585014407,0.3619827194179172,0.5578383206788745,0.7515042117930204,0.6403486285567803
segment_group_task_engagement_audio_all,all,audio,task_engagement,SVM (rbf),0.5,False,False,3050,20,1388,1662,0.490986300246135,0.17717235157684622,0.4140676043580588,0.1290902676963011,0.5167213114754098,0.46183927264926816,0.4375,0.21685878962536023,0.28998073217726394,0.5397967823878069,0.7671480144404332,0.6336978131212724
segment_group_task_engagement_audio_all,all,audio,task_engagement,SVM (linear),0.5,False,False,3050,20,1388,1662,0.5109977764199811,0.23127940703171976,0.3833007678414764,0.14731513859022435,0.5321311475409836,0.4459339571252039,0.45751633986928103,0.15129682997118155,0.2273957769355712,0.5453492859899652,0.8501805054151624,0.6644721373148366
segment_group_task_engagement_audio_all,all,audio,task_engagement,Naive Bayes,0.5,False,False,3050,20,1388,1662,0.514549902628236,0.1796894370357143,0.4365821204437281,0.12557842614464323,0.5331147540983606,0.49339708561020035,0.4777227722772277,0.2780979827089337,0.35154826958105645,0.5530776092774309,0.7460890493381468,0.6352459016393442
segment_group_task_engagement_audio_all,all,audio,task_engagement,kNN,0.5,False,False,3050,20,1388,1662,0.5120334329721736,0.05110039720639091,0.4672538789198931,0.0652198258536237,0.5186885245901639,0.5145384743492774,0.47101449275362317,0.46829971181556196,0.46965317919075145,0.5580838323353293,0.5607701564380265,0.5594237695078031
segment_group_task_engagement_audio_all,all,audio,task_engagement,Random Forest,0.5,False,False,3050,20,1388,1662,0.499208342362062,0.06679689950850957,0.4561930438412293,0.07226016912076212,0.5009836065573771,0.4967422295942152,0.4515195369030391,0.4495677233429395,0.4505415162454874,0.5419664268585132,0.5439229843561973,0.542942942942943
segment_group_task_engagement_audio_all,all,audio,task_engagement,Logistic Regression,0.5,False,False,3050,20,1388,1662,0.48426059934880367,0.2213666512111177,0.3958251488793494,0.1510283682490297,0.5042622950819672,0.4358661697813339,0.39666666666666667,0.17146974063400577,0.23943661971830985,0.5306122448979592,0.7821901323706378,0.632295719844358
segment_group_task_engagement_base_D,D,multimodal,task_engagement,Baseline Uniform,0.5,False,False,1429,8,535,894,0.4870656627716945,0.0562768918559385,0.4431600953849715,0.08394802536445761,0.48565430370888735,0.4751671091429951,0.3554913294797688,0.45981308411214955,0.40097799511002447,0.6078697421981004,0.5011185682326622,0.5493562231759657
segment_group_task_engagement_base_D,D,multimodal,task_engagement,QDA,0.5,False,False,1429,8,535,894,0.5232280484855275,0.1495211553082551,0.4661956023253967,0.1024349715023978,0.4947515745276417,0.49320267216818947,0.4039054470709147,0.7345794392523365,0.5212201591511937,0.6885964912280702,0.3512304250559284,0.4651851851851852
segment_group_task_engagement_base_D,D,multimodal,task_engagement,SVM (rbf),0.5,False,False,1429,8,535,894,0.5892671530522773,0.21344135680393791,0.43080664642881683,0.12500690952628113,0.6081175647305809,0.48014759380521776,0.43243243243243246,0.14953271028037382,0.2222222222222222,0.6342443729903537,0.8825503355704698,0.7380729653882133
segment_group_task_engagement_base_D,D,multimodal,task_engagement,SVM (linear),0.5,False,False,1429,8,535,894,0.5953996756184015,0.25867130788777376,0.40517409797937964,0.16195691467868806,0.622813156053184,0.44811034482758616,0.4777777777777778,0.08037383177570094,0.1376,0.6325616131441374,0.9474272930648769,0.7586206896551724
segment_group_task_engagement_base_D,D,multimodal,task_engagement,Naive Bayes,0.5,False,False,1429,8,535,894,0.540854884227842,0.15442767979793814,0.47952054145546247,0.09847777871319353,0.510146955913226,0.5086452500245604,0.41521068859198357,0.7551401869158878,0.5358090185676393,0.7127192982456141,0.3635346756152125,0.48148148148148145
segment_group_task_engagement_base_D,D,multimodal,task_engagement,kNN,0.5,False,False,1429,8,535,894,0.5402898075934697,0.13394288386302267,0.4697567370906326,0.10257447182625425,0.5444366689993002,0.4981461251507133,0.3739130434782609,0.32149532710280376,0.3457286432160804,0.6253869969040248,0.6778523489932886,0.6505636070853462
segment_group_task_engagement_base_D,D,multimodal,task_engagement,Random Forest,0.5,False,False,1429,8,535,894,0.5603785939330763,0.1460055768539247,0.4734341973549813,0.11625425849559802,0.5542337298810357,0.5027029005578437,0.3824884792626728,0.3102803738317757,0.34262125902992774,0.629145728643216,0.7002237136465325,0.6627845420857597
segment_group_task_engagement_base_D,D,multimodal,task_engagement,Logistic Regression,0.5,False,False,1429,8,535,894,0.5855371059477925,0.20524180954581273,0.454591050825666,0.13119065597677843,0.6060181945416375,0.5071631991600309,0.4448818897637795,0.21121495327102804,0.2864385297845374,0.6408510638297872,0.8422818791946308,0.7278878685355245
segment_group_task_engagement_paralinguistic_D,D,paralinguistic,task_engagement,Baseline Uniform,0.5,False,False,1429,8,535,894,0.4870656627716945,0.0562768918559385,0.4431600953849715,0.08394802536445761,0.48565430370888735,0.4751671091429951,0.3554913294797688,0.45981308411214955,0.40097799511002447,0.6078697421981004,0.5011185682326622,0.5493562231759657
segment_group_task_engagement_paralinguistic_D,D,paralinguistic,task_engagement,QDA,0.5,False,False,1429,8,535,894,0.5396909412180482,0.17133949492102293,0.4634507521251683,0.09959545223806902,0.5066480055983205,0.5045946133340414,0.41379310344827586,0.7626168224299066,0.5364891518737672,0.7133182844243793,0.3534675615212528,0.47270007479431564
segment_group_task_engagement_paralinguistic_D,D,paralinguistic,task_engagement,SVM (rbf),0.5,False,False,1429,8,535,894,0.5919327266004955,0.2361684503891141,0.40873553087897185,0.14442801383803705,0.6179146256123164,0.4575349437396059,0.452991452991453,0.09906542056074766,0.16257668711656442,0.6326219512195121,0.9284116331096197,0.7524932003626473
segment_group_task_engagement_paralinguistic_D,D,paralinguistic,task_engagement,SVM (linear),0.5,False,False,1429,8,535,894,0.5953996756184015,0.25867130788777376,0.40517409797937964,0.16195691467868806,0.622813156053184,0.44811034482758616,0.4777777777777778,0.08037383177570094,0.1376,0.6325616131441374,0.9474272930648769,0.7586206896551724
segment_group_task_engagement_paralinguistic_D,D,paralinguistic,task_engagement,Naive Bayes,0.5,False,False,1429,8,535,894,0.540916610303537,0.16246201370159105,0.462578511179479,0.08816800573842043,0.5129461161651504,0.5122235431207994,0.41517386722866173,0.7364485981308411,0.5309973045822103,0.70625,0.37919463087248323,0.49344978165938863
segment_group_task_engagement_paralinguistic_D,D,paralinguistic,task_engagement,kNN,0.5,False,False,1429,8,535,894,0.5478145176735868,0.12346453943522197,0.4648365326780101,0.09426581027660919,0.5507347795661302,0.4980401297388153,0.37587006960556846,0.30280373831775703,0.33540372670807456,0.62625250501002,0.6991051454138703,0.6606765327695561
